ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	1.0	0.0	39	0
GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	1.0	0.0	4	0
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	1.0	0.0	10	0
GOBP_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT	1.0	0.0	6	0
GOBP_REGULATION_OF_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION	1.0	0.0	36	0
GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	1.0	0.0	21	0
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION	1.0	0.0	27	0
GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION	1.0	0.0	79	0
GOBP_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	8	0
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	16	0
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1.0	0.0	6	0
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1.0	0.0	15	0
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	1.0	0.0	23	0
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	1.0	0.0	19	0
GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	1.0	0.0	50	0
GOBP_NEGATIVE_REGULATION_OF_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_DENDRITIC_CELL_APOPTOTIC_PROCESS	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	5	0
GOBP_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	8	0
GOBP_REGULATION_OF_GENETIC_IMPRINTING	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.0	0.0	15	0
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	1.0	0.0	44	0
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION	1.0	0.0	21	0
GOBP_POSITIVE_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	1.0	0.0	7	0
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	1.0	0.0	29	0
GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	1.0	0.0	15	0
GOBP_REGULATION_OF_CELLULAR_SENESCENCE	1.0	0.0	42	0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_DNA_DAMAGE_STIMULUS	1.0	0.0	71	0
GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	5	0
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	1.0	0.0	18	0
GOBP_REGULATION_OF_FOREBRAIN_NEURON_DIFFERENTIATION	1.0	0.0	5	0
GOBP_REGULATION_OF_PRO_B_CELL_DIFFERENTIATION	1.0	0.0	8	0
GOBP_REGULATION_OF_GLUCOCORTICOID_SECRETION	1.0	0.0	10	0
GOBP_POSITIVE_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION	1.0	0.0	7	0
GOBP_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION	1.0	0.0	16	0
GOBP_POSITIVE_REGULATION_OF_STEROID_HORMONE_SECRETION	1.0	0.0	11	0
GOBP_REGULATION_OF_STEROID_HORMONE_SECRETION	1.0	0.0	22	0
GOBP_POSITIVE_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	1.0	0.0	9	0
GOBP_REGULATION_OF_HEART_MORPHOGENESIS	1.0	0.0	11	0
GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR	1.0	0.0	28	0
GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_PROLIFERATION	1.0	0.0	2	0
GOBP_REGULATION_OF_BARBED_END_ACTIN_FILAMENT_CAPPING	1.0	0.0	1	0
GOBP_NEGATIVE_REGULATION_OF_ANOIKIS	1.0	0.0	18	0
GOCC_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATOR_COMPLEX	1.0	0.0	239	0
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	1.0	0.0	20	0
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CLUSTERING	1.0	0.0	6	0
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	1.0	0.0	77	0
GOBP_POSITIVE_REGULATION_OF_CELLULAR_SENESCENCE	1.0	0.0	11	0
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE	1.0	0.0	22	0
GOBP_POSITIVE_REGULATION_OF_ANDROGEN_RECEPTOR_ACTIVITY	1.0	0.0	5	0
GOBP_REGULATION_OF_RESPONSE_TO_DRUG	1.0	0.0	2	0
GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	1.0	0.0	18	0
GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	1.0	0.0	22	0
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	1.0	0.0	5	0
GOBP_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY	1.0	0.0	8	0
GOCC_RNA_POLYMERASE_III_TRANSCRIPTION_REGULATOR_COMPLEX	1.0	0.0	9	0
GOBP_REGULATION_OF_MONOCYTE_EXTRAVASATION	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_NEDDYLATION	1.0	0.0	5	0
GOBP_REGULATION_OF_PROTEIN_NEDDYLATION	1.0	0.0	18	0
GOCC_BOX_H_ACA_TELOMERASE_RNP_COMPLEX	1.0	0.0	4	0
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE	1.0	0.0	8	0
GOBP_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE	1.0	0.0	10	0
GOBP_REGULATION_OF_EOSINOPHIL_MIGRATION	1.0	0.0	6	0
GOBP_REGULATION_OF_T_CELL_EXTRAVASATION	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	1.0	0.0	33	0
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MIGRATION	1.0	0.0	5	0
GOBP_REGULATION_OF_T_CELL_MIGRATION	1.0	0.0	45	0
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	1.0	0.0	14	0
GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	1.0	0.0	7	0
GOBP_REGULATION_OF_LAMELLIPODIUM_MORPHOGENESIS	1.0	0.0	10	0
GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_EXTRAVASATION	1.0	0.0	6	0
GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION	1.0	0.0	8	0
GOBP_REGULATION_OF_MESODERM_DEVELOPMENT	1.0	0.0	6	0
GOCC_SITE_OF_DNA_DAMAGE	1.0	0.0	92	0
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	1.0	0.0	42	0
GOBP_REGULATION_OF_DNA_TOPOISOMERASE_ATP_HYDROLYZING_ACTIVITY	1.0	0.0	4	0
GOBP_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	1.0	0.0	21	0
GOBP_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	1.0	0.0	12	0
GOBP_POSITIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	1.0	0.0	6	0
GOBP_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION	1.0	0.0	7	0
GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS	1.0	0.0	4	0
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	1.0	0.0	8	0
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	1.0	0.0	13	0
GOBP_REGULATION_OF_HISTONE_H4_K16_ACETYLATION	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_HISTONE_H3_K9_ACETYLATION	1.0	0.0	8	0
GOBP_REGULATION_OF_THYROID_HORMONE_GENERATION	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	1.0	0.0	8	0
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BETA_SIGNALING_PATHWAY	1.0	0.0	8	0
GOBP_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	1.0	0.0	10	0
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	1.0	0.0	11	0
GOBP_REGULATION_OF_SREBP_SIGNALING_PATHWAY	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_T_HELPER_2_CELL_CYTOKINE_PRODUCTION	1.0	0.0	9	0
GOBP_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL	1.0	0.0	6	0
GOBP_REGULATION_OF_T_CELL_COSTIMULATION	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1.0	0.0	42	0
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1.0	0.0	33	0
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	1.0	0.0	74	0
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	1.0	0.0	10	0
GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	1.0	0.0	12	0
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_REMODELING	1.0	0.0	2	0
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS	1.0	0.0	5	0
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_GASTRULATION	1.0	0.0	5	0
GOCC_RAGULATOR_COMPLEX	1.0	0.0	5	0
GOCC_MICROVILLUS	1.0	0.0	92	0
GOCC_ZONULA_ADHERENS	1.0	0.0	7	0
GOCC_CILIARY_BASAL_BODY	1.0	0.0	142	0
GOCC_FILTRATION_DIAPHRAGM	1.0	0.0	8	0
GOCC_MKS_COMPLEX	1.0	0.0	13	0
GOCC_ENDOLYSOSOME_LUMEN	1.0	0.0	5	0
GOCC_ENDOLYSOSOME_MEMBRANE	1.0	0.0	19	0
GOCC_ENDOLYSOSOME	1.0	0.0	28	0
GOCC_TRANSCRIPTION_FACTOR_AP_1_COMPLEX	1.0	0.0	5	0
GOCC_CILIARY_TRANSITION_ZONE	1.0	0.0	61	0
GOCC_SITE_OF_DOUBLE_STRAND_BREAK	1.0	0.0	66	0
GOCC_SEH1_ASSOCIATED_COMPLEX	1.0	0.0	8	0
GOCC_EGG_COAT	1.0	0.0	5	0
GOCC_RIBONUCLEOPROTEIN_GRANULE	1.0	0.0	260	0
GOCC_MYELIN_SHEATH_ADAXONAL_REGION	1.0	0.0	5	0
GOCC_MYELIN_SHEATH_ABAXONAL_REGION	1.0	0.0	6	0
GOCC_SPERM_FIBROUS_SHEATH	1.0	0.0	7	0
GOCC_MON1_CCZ1_COMPLEX	1.0	0.0	4	0
GOCC_CD40_RECEPTOR_COMPLEX	1.0	0.0	11	0
GOCC_SPECIFIC_GRANULE_LUMEN	1.0	0.0	61	0
GOCC_SPECIFIC_GRANULE_MEMBRANE	1.0	0.0	88	0
GOCC_AZUROPHIL_GRANULE_LUMEN	1.0	0.0	87	0
GOCC_AZUROPHIL_GRANULE_MEMBRANE	1.0	0.0	56	0
GOCC_CILIARY_ROOTLET	1.0	0.0	11	0
GOCC_EXON_EXON_JUNCTION_COMPLEX	1.0	0.0	10	0
GOCC_CATSPER_COMPLEX	1.0	0.0	11	0
GOCC_PRC1_COMPLEX	1.0	0.0	16	0
GOCC_INNER_DYNEIN_ARM	1.0	0.0	4	0
GOCC_MYOFILAMENT	1.0	0.0	25	0
GOCC_CHROMAFFIN_GRANULE	1.0	0.0	13	0
GOCC_AZUROPHIL_GRANULE	1.0	0.0	150	0
GOCC_MICROBODY	1.0	0.0	136	0
GOCC_DNA_POLYMERASE_COMPLEX	1.0	0.0	19	0
GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING	1.0	0.0	1	0
GOCC_NLS_DEPENDENT_PROTEIN_NUCLEAR_IMPORT_COMPLEX	1.0	0.0	10	0
GOCC_MCM_COMPLEX	1.0	0.0	8	0
GOCC_EXTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE	1.0	0.0	7	0
GOCC_NUCLEAR_INCLUSION_BODY	1.0	0.0	11	0
GOCC_TERTIARY_GRANULE	1.0	0.0	159	0
GOCC_PARASPECKLES	1.0	0.0	7	0
GOCC_NUCLEAR_RNA_EXPORT_FACTOR_COMPLEX	1.0	0.0	7	0
GOCC_GAMMA_DELTA_T_CELL_RECEPTOR_COMPLEX	1.0	0.0	3	0
GOCC_ALPHA_BETA_T_CELL_RECEPTOR_COMPLEX	1.0	0.0	5	0
GOCC_T_CELL_RECEPTOR_COMPLEX	1.0	0.0	13	0
GOCC_TOR_COMPLEX	1.0	0.0	10	0
GOCC_TERTIARY_GRANULE_MEMBRANE	1.0	0.0	70	0
GOCC_DERLIN_1_RETROTRANSLOCATION_COMPLEX	1.0	0.0	7	0
GOCC_SIN3_TYPE_COMPLEX	1.0	0.0	21	0
GOCC_GROWTH_FACTOR_COMPLEX	1.0	0.0	8	0
GOCC_ESCRT_COMPLEX	1.0	0.0	27	0
GOCC_MICROTUBULE_MINUS_END	1.0	0.0	6	0
GOCC_RNA_N6_METHYLADENOSINE_METHYLTRANSFERASE_COMPLEX	1.0	0.0	8	0
GOCC_OUTER_DYNEIN_ARM	1.0	0.0	9	0
GOCC_ESC_E_Z_COMPLEX	1.0	0.0	9	0
GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX	1.0	0.0	58	0
GOCC_BRAHMA_COMPLEX	1.0	0.0	14	0
GOCC_TRANSCRIPTION_FACTOR_TFTC_COMPLEX	1.0	0.0	18	0
GOCC_PARANODE_REGION_OF_AXON	1.0	0.0	11	0
GOCC_NODE_OF_RANVIER	1.0	0.0	16	0
GOCC_CORVET_COMPLEX	1.0	0.0	7	0
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_V1_DOMAIN	1.0	0.0	11	0
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN	1.0	0.0	12	0
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_CATALYTIC_DOMAIN	1.0	0.0	12	0
GOCC_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN	1.0	0.0	12	0
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX	1.0	0.0	27	0
GOCC_INTERPHOTORECEPTOR_MATRIX	1.0	0.0	6	0
GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE	1.0	0.0	74	0
GOCC_CIS_GOLGI_NETWORK_MEMBRANE	1.0	0.0	8	0
GOCC_WEIBEL_PALADE_BODY	1.0	0.0	5	0
GOCC_DNA_RECOMBINASE_MEDIATOR_COMPLEX	1.0	0.0	7	0
GOCC_SARCOPLASMIC_RETICULUM_LUMEN	1.0	0.0	9	0
GOCC_PERINUCLEAR_THECA	1.0	0.0	5	0
GOCC_PARANODAL_JUNCTION	1.0	0.0	8	0
GOCC_FC_RECEPTOR_COMPLEX	1.0	0.0	5	0
GOCC_PROTEIN_LIPID_COMPLEX	1.0	0.0	38	0
GOCC_PROTEIN_DNA_COMPLEX	1.0	0.0	128	0
GOCC_KAINATE_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX	1.0	0.0	5	0
GOCC_MYOSIN_FILAMENT	1.0	0.0	24	0
GOCC_DENDRITE_CYTOPLASM	1.0	0.0	28	0
GOCC_CHROMATOID_BODY	1.0	0.0	11	0
GOCC_RDNA_HETEROCHROMATIN	1.0	0.0	4	0
GOCC_ELONGATOR_HOLOENZYME_COMPLEX	1.0	0.0	5	0
GOCC_PHAGOPHORE_ASSEMBLY_SITE_MEMBRANE	1.0	0.0	18	0
GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX_CLASS_III	1.0	0.0	6	0
GOCC_MICROTUBULE_ORGANIZING_CENTER_ATTACHMENT_SITE	1.0	0.0	10	0
GOCC_ARYL_HYDROCARBON_RECEPTOR_COMPLEX	1.0	0.0	6	0
GOCC_SMN_SM_PROTEIN_COMPLEX	1.0	0.0	17	0
GOCC_PICLN_SM_PROTEIN_COMPLEX	1.0	0.0	6	0
GOCC_METHYLOSOME	1.0	0.0	13	0
GOCC_METHYLTRANSFERASE_COMPLEX	1.0	0.0	88	0
GOCC_CHLORIDE_CHANNEL_COMPLEX	1.0	0.0	52	0
GOCC_SODIUM_CHANNEL_COMPLEX	1.0	0.0	19	0
GOCC_CORE_MEDIATOR_COMPLEX	1.0	0.0	26	0
GOCC_CELL_BODY_FIBER	1.0	0.0	6	0
GOCC_CHROMAFFIN_GRANULE_MEMBRANE	1.0	0.0	9	0
GOCC_ENDOPLASMIC_RETICULUM_CHAPERONE_COMPLEX	1.0	0.0	11	0
GOCC_RNA_CAP_BINDING_COMPLEX	1.0	0.0	11	0
GOCC_CHROMOSOME_CENTROMERIC_CORE_DOMAIN	1.0	0.0	2	0
GOCC_BBSOME	1.0	0.0	8	0
GOCC_CENTRIOLAR_SATELLITE	1.0	0.0	106	0
GOCC_NUCLEAR_PERIPHERY	1.0	0.0	144	0
GOCC_PWP2P_CONTAINING_SUBCOMPLEX_OF_90S_PRERIBOSOME	1.0	0.0	5	0
GOCC_TRIGLYCERIDE_RICH_PLASMA_LIPOPROTEIN_PARTICLE	1.0	0.0	19	0
GOCC_SPHERICAL_HIGH_DENSITY_LIPOPROTEIN_PARTICLE	1.0	0.0	8	0
GOCC_HIGH_DENSITY_LIPOPROTEIN_PARTICLE	1.0	0.0	27	0
GOCC_LOW_DENSITY_LIPOPROTEIN_PARTICLE	1.0	0.0	12	0
GOCC_VCP_NPL4_UFD1_AAA_ATPASE_COMPLEX	1.0	0.0	7	0
GOCC_GID_COMPLEX	1.0	0.0	5	0
GOCC_GLYCOGEN_GRANULE	1.0	0.0	6	0
GOCC_ZYMOGEN_GRANULE	1.0	0.0	16	0
GOCC_ZYMOGEN_GRANULE_MEMBRANE	1.0	0.0	13	0
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE	1.0	0.0	88	0
GOCC_MRNA_EDITING_COMPLEX	1.0	0.0	14	0
GOCC_RESPIRATORY_CHAIN_COMPLEX_IV	1.0	0.0	23	0
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O	1.0	0.0	0	0
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_CORE_F_1	1.0	0.0	0	0
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX	1.0	0.0	0	0
GOCC_OXOGLUTARATE_DEHYDROGENASE_COMPLEX	1.0	0.0	5	0
GOCC_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX	1.0	0.0	9	0
GOCC_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	1.0	0.0	16	0
GOCC_SAGA_TYPE_COMPLEX	1.0	0.0	35	0
GOCC_BASAL_CORTEX	1.0	0.0	5	0
GOCC_APICAL_CORTEX	1.0	0.0	9	0
GOCC_INTERCELLULAR_BRIDGE	1.0	0.0	83	0
GOCC_PRONUCLEUS	1.0	0.0	13	0
GOCC_KERATIN_FILAMENT	1.0	0.0	95	0
GOCC_CHITOSOME	1.0	0.0	21	0
GOCC_BRCA1_A_COMPLEX	1.0	0.0	6	0
GOCC_DNA_PACKAGING_COMPLEX	1.0	0.0	66	0
GOCC_AUTOLYSOSOME	1.0	0.0	12	0
GOCC_AMPHISOME	1.0	0.0	13	0
GOCC_MLL3_4_COMPLEX	1.0	0.0	11	0
GOCC_MLL1_2_COMPLEX	1.0	0.0	31	0
GOCC_NUCLEAR_PORE_NUCLEAR_BASKET	1.0	0.0	12	0
GOCC_POLE_PLASM	1.0	0.0	23	0
GOCC_INTERCELLULAR_CANALICULUS	1.0	0.0	6	0
GOCC_LIPOPOLYSACCHARIDE_RECEPTOR_COMPLEX	1.0	0.0	4	0
GOCC_PORE_COMPLEX	1.0	0.0	25	0
GOCC_TIGHT_JUNCTION	1.0	0.0	125	0
GOCC_CLATHRIN_SCULPTED_MONOAMINE_TRANSPORT_VESICLE	1.0	0.0	5	0
GOCC_CYTOCHROME_COMPLEX	1.0	0.0	34	0
GOCC_SPERM_HEAD	1.0	0.0	16	0
GOCC_INFLAMMASOME_COMPLEX	1.0	0.0	16	0
GOCC_GATOR2_COMPLEX	1.0	0.0	5	0
GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	1.0	0.0	280	0
GOCC_MITOTIC_SPINDLE_ASTRAL_MICROTUBULE	1.0	0.0	8	0
GOCC_MICOS_COMPLEX	1.0	0.0	6	0
GOCC_CLATHRIN_SCULPTED_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT_VESICLE	1.0	0.0	8	0
GOCC_CORTICAL_GRANULE	1.0	0.0	5	0
GOCC_NUCLEAR_PORE_CENTRAL_TRANSPORT_CHANNEL	1.0	0.0	6	0
GOCC_CLATHRIN_SCULPTED_VESICLE	1.0	0.0	12	0
GOCC_STEREOCILIUM_MEMBRANE	1.0	0.0	4	0
GOCC_KINOCILIUM	1.0	0.0	10	0
GOCC_RECYCLING_ENDOSOME_MEMBRANE	1.0	0.0	96	0
GOCC_CELL_TIP	1.0	0.0	5	0
GOCC_SPINDLE_MIDZONE	1.0	0.0	36	0
GOCC_TRANSCRIPTION_EXPORT_COMPLEX_2	1.0	0.0	5	0
GOCC_NONHOMOLOGOUS_END_JOINING_COMPLEX	1.0	0.0	7	0
GOCC_PIGMENT_GRANULE	1.0	0.0	109	0
GOCC_SIGNAL_RECOGNITION_PARTICLE	1.0	0.0	6	0
GOCC_SET1C_COMPASS_COMPLEX	1.0	0.0	13	0
GOCC_ACTIVIN_RECEPTOR_COMPLEX	1.0	0.0	6	0
GOCC_CELL_POLE	1.0	0.0	7	0
GOCC_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX	1.0	0.0	18	0
GOCC_NSL_COMPLEX	1.0	0.0	11	0
GOCC_BRCA1_C_COMPLEX	1.0	0.0	5	0
GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	1.0	0.0	28	0
GOCC_SYNAPTIC_CLEFT	1.0	0.0	20	0
GOCC_HAUS_COMPLEX	1.0	0.0	8	0
GOCC_FHF_COMPLEX	1.0	0.0	4	0
GOCC_PRE_SNORNP_COMPLEX	1.0	0.0	7	0
GOCC_GERM_CELL_NUCLEUS	1.0	0.0	62	0
GOCC_COSTAMERE	1.0	0.0	18	0
GOCC_NADPH_OXIDASE_COMPLEX	1.0	0.0	16	0
GOCC_GAMMA_SECRETASE_COMPLEX	1.0	0.0	7	0
GOCC_PLATELET_DENSE_GRANULE	1.0	0.0	20	0
GOCC_MHC_CLASS_I_PEPTIDE_LOADING_COMPLEX	1.0	0.0	8	0
GOCC_POLYSOMAL_RIBOSOME	1.0	0.0	31	0
GOCC_GPI_ANCHOR_TRANSAMIDASE_COMPLEX	1.0	0.0	5	0
GOCC_H3_HISTONE_ACETYLTRANSFERASE_COMPLEX	1.0	0.0	8	0
GOCC_TIM22_MITOCHONDRIAL_IMPORT_INNER_MEMBRANE_INSERTION_COMPLEX	1.0	0.0	6	0
GOCC_MITOCHONDRIAL_INTERMEMBRANE_SPACE_PROTEIN_TRANSPORTER_COMPLEX	1.0	0.0	6	0
GOCC_ACTOMYOSIN	1.0	0.0	72	0
GOCC_CHYLOMICRON	1.0	0.0	12	0
GOCC_PHOTORECEPTOR_OUTER_SEGMENT_MEMBRANE	1.0	0.0	16	0
GOCC_MHC_CLASS_II_PROTEIN_COMPLEX	1.0	0.0	15	0
GOCC_MHC_CLASS_I_PROTEIN_COMPLEX	1.0	0.0	9	0
GOCC_MHC_PROTEIN_COMPLEX	1.0	0.0	23	0
GOCC_LAMELLAR_BODY	1.0	0.0	17	0
GOCC_ATP_BINDING_CASSETTE_ABC_TRANSPORTER_COMPLEX	1.0	0.0	6	0
GOCC_AXON_INITIAL_SEGMENT	1.0	0.0	21	0
GOCC_VARICOSITY	1.0	0.0	7	0
GOCC_DENDRITIC_SHAFT	1.0	0.0	37	0
GOCC_DENDRITIC_SPINE_NECK	1.0	0.0	5	0
GOCC_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT	1.0	0.0	23	0
GOCC_BRISC_COMPLEX	1.0	0.0	4	0
GOCC_RISC_LOADING_COMPLEX	1.0	0.0	8	0
GOCC_MAIN_AXON	1.0	0.0	64	0
GOCC_DENTATE_GYRUS_MOSSY_FIBER	1.0	0.0	6	0
