ontology	P	Beta	genes_in_set	overlapping_genes
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	65	0
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	1.0	0.0	23	0
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	116	0
GOBP_NEGATIVE_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1.0	0.0	16	0
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	56	0
GOBP_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION	1.0	0.0	10	0
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	1.0	0.0	174	0
GOBP_REGULATION_OF_TETRAPYRROLE_METABOLIC_PROCESS	1.0	0.0	8	0
GOBP_REGULATION_OF_DNA_DEMETHYLATION	1.0	0.0	11	0
GOBP_PYRUVATE_TRANSMEMBRANE_TRANSPORT	1.0	0.0	6	0
GOBP_REGULATION_OF_LYMPHANGIOGENESIS	1.0	0.0	5	0
GOBP_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION	1.0	0.0	5	0
GOBP_ETHER_BIOSYNTHETIC_PROCESS	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	1.0	0.0	137	0
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_INVOLVED_IN_CELLULAR_RESPONSE_TO_CHEMICAL_STIMULUS	1.0	0.0	19	0
GOBP_ICOSANOID_CATABOLIC_PROCESS	1.0	0.0	8	0
GOBP_REGULATION_OF_MITOPHAGY	1.0	0.0	12	0
GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	1.0	0.0	14	0
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_MITOPHAGY	1.0	0.0	6	0
GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	1.0	0.0	11	0
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	93	0
GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_DNA_DEMETHYLATION	1.0	0.0	8	0
GOBP_PROTEIN_LOCALIZATION_TO_CELL_LEADING_EDGE	1.0	0.0	4	0
GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	1.0	0.0	9	0
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	1.0	0.0	10	0
GOBP_NEGATIVE_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_STEM_CELL_PROLIFERATION	1.0	0.0	5	0
GOBP_REGULATION_OF_PROTEIN_MONOUBIQUITINATION	1.0	0.0	6	0
GOBP_REGULATION_OF_VESICLE_TRANSPORT_ALONG_MICROTUBULE	1.0	0.0	4	0
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	1.0	0.0	4	0
GOBP_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	1.0	0.0	17	0
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY	1.0	0.0	4	0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	1.0	0.0	7	0
GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS	1.0	0.0	88	0
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	1.0	0.0	46	0
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	1.0	0.0	27	0
GOBP_REGULATION_OF_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	1.0	0.0	9	0
GOBP_FATTY_ACID_DERIVATIVE_CATABOLIC_PROCESS	1.0	0.0	17	0
GOBP_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS	1.0	0.0	71	0
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_DNA_FRAGMENTATION	1.0	0.0	5	0
GOBP_RESPONSE_TO_CAMPTOTHECIN	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	1.0	0.0	6	0
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	1.0	0.0	18	0
GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE	1.0	0.0	18	0
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	1.0	0.0	79	0
GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1.0	0.0	23	0
GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY	1.0	0.0	13	0
GOBP_IMMUNE_RESPONSE_INHIBITING_SIGNAL_TRANSDUCTION	1.0	0.0	11	0
GOBP_REGULATION_OF_POLYAMINE_TRANSMEMBRANE_TRANSPORT	1.0	0.0	4	0
GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	1.0	0.0	11	0
GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY	1.0	0.0	42	0
GOBP_NEGATIVE_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	1.0	0.0	5	0
GOBP_REGULATION_OF_MRNA_POLYADENYLATION	1.0	0.0	12	0
GOBP_NEGATIVE_REGULATION_OF_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	1.0	0.0	5	0
GOBP_REGULATION_OF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	1.0	0.0	5	0
GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE	1.0	0.0	13	0
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_NEUTROPHIL_ACTIVATION	1.0	0.0	4	0
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.0	0.0	50	0
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	1.0	0.0	2	0
GOBP_NEGATIVE_REGULATION_OF_NEUTROPHIL_ACTIVATION	1.0	0.0	5	0
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION	1.0	0.0	39	0
GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	1.0	0.0	37	0
GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION	1.0	0.0	12	0
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	1.0	0.0	16	0
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.0	0.0	6	0
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_ELONGATION	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION	1.0	0.0	43	0
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOLUS	1.0	0.0	15	0
GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	1.0	0.0	11	0
GOBP_REGULATION_OF_NADP_METABOLIC_PROCESS	1.0	0.0	7	0
GOBP_L_LYSINE_TRANSPORT	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	1.0	0.0	9	0
GOBP_IMMUNE_RESPONSE_INHIBITING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	9	0
GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY	1.0	0.0	25	0
GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY	1.0	0.0	17	0
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	1.0	0.0	27	0
GOBP_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION	1.0	0.0	19	0
GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE	1.0	0.0	10	0
GOBP_TOXIN_TRANSPORT	1.0	0.0	39	0
GOBP_REGULATION_OF_PHENOTYPIC_SWITCHING	1.0	0.0	3	0
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	1.0	0.0	18	0
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	1.0	0.0	6	0
GOBP_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	1.0	0.0	10	0
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	1.0	0.0	5	0
GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	1.0	0.0	9	0
GOBP_CELL_CYCLE_DNA_REPLICATION_INITIATION	1.0	0.0	5	0
GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1.0	0.0	63	0
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	1.0	0.0	29	0
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	1.0	0.0	28	0
GOBP_LEUKOTRIENE_D4_BIOSYNTHETIC_PROCESS	1.0	0.0	7	0
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	19	0
GOBP_LEUKOTRIENE_D4_METABOLIC_PROCESS	1.0	0.0	9	0
GOBP_POSITIVE_REGULATION_OF_MYOBLAST_FUSION	1.0	0.0	14	0
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	1.0	0.0	5	0
GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	52	0
GOBP_REGULATION_OF_MYOBLAST_FUSION	1.0	0.0	19	0
GOBP_POSITIVE_REGULATION_OF_PLATELET_AGGREGATION	1.0	0.0	12	0
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION	1.0	0.0	12	0
GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	1.0	0.0	25	0
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	1.0	0.0	14	0
GOBP_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1.0	0.0	26	0
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	1.0	0.0	15	0
GOBP_OXALOACETATE_2_TRANSMEMBRANE_TRANSPORT	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	110	0
GOBP_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.0	0.0	11	0
GOBP_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I	1.0	0.0	11	0
GOBP_MITOCHONDRIAL_RNA_MODIFICATION	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	1.0	0.0	13	0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	1.0	0.0	15	0
GOBP_POSITIVE_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION	1.0	0.0	48	0
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT	1.0	0.0	13	0
GOBP_REGULATION_OF_MITOCHONDRIAL_DNA_METABOLIC_PROCESS	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION	1.0	0.0	13	0
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	1.0	0.0	12	0
GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	1.0	0.0	11	0
GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	1.0	0.0	12	0
GOBP_NEGATIVE_REGULATION_OF_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1.0	0.0	14	0
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1.0	0.0	19	0
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	1.0	0.0	22	0
GOBP_ACETATE_ESTER_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.0	0.0	5	0
GOBP_REGULATION_OF_P38MAPK_CASCADE	1.0	0.0	43	0
GOBP_POSITIVE_REGULATION_OF_P38MAPK_CASCADE	1.0	0.0	28	0
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	1.0	0.0	7	0
GOBP_REGULATION_OF_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	1.0	0.0	4	0
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	1.0	0.0	20	0
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I	1.0	0.0	9	0
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS	1.0	0.0	8	0
GOBP_POLYPRENOL_METABOLIC_PROCESS	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_K63_LINKED_UBIQUITINATION	1.0	0.0	7	0
GOBP_LYTIC_VACUOLE_ORGANIZATION	1.0	0.0	94	0
GOBP_REGULATION_OF_FERTILIZATION	1.0	0.0	15	0
GOBP_INTRACELLULAR_AMINO_ACID_HOMEOSTASIS	1.0	0.0	6	0
GOBP_MRNA_METHYLATION	1.0	0.0	16	0
GOBP_INTRACELLULAR_TRANSPORT_OF_VIRUS	1.0	0.0	11	0
GOBP_VIRAL_TRANSLATIONAL_TERMINATION_REINITIATION	1.0	0.0	5	0
GOBP_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION	1.0	0.0	11	0
GOBP_ENDOCYTOSIS_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL	1.0	0.0	12	0
GOBP_HISTONE_H3_K4_TRIMETHYLATION	1.0	0.0	15	0
GOBP_AMINO_SUGAR_METABOLIC_PROCESS	1.0	0.0	40	0
GOBP_RESPONSE_TO_ACTINOMYCIN_D	1.0	0.0	5	0
GOBP_RESPONSE_TO_HYDROXYUREA	1.0	0.0	10	0
GOBP_CELLULAR_RESPONSE_TO_SORBITOL	1.0	0.0	5	0
GOBP_RESPONSE_TO_SORBITOL	1.0	0.0	7	0
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	1.0	0.0	11	0
GOBP_T_CELL_EXTRAVASATION	1.0	0.0	12	0
GOBP_THYMOCYTE_MIGRATION	1.0	0.0	7	0
GOBP_T_CELL_MIGRATION	1.0	0.0	68	0
GOBP_RESPONSE_TO_CISPLATIN	1.0	0.0	6	0
GOBP_PROTEIN_K6_LINKED_UBIQUITINATION	1.0	0.0	7	0
GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	1.0	0.0	41	0
GOBP_CHITIN_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DEVELOPMENT	1.0	0.0	5	0
GOBP_CHONDROCYTE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	1.0	0.0	8	0
GOBP_DETECTION_OF_CALCIUM_ION	1.0	0.0	13	0
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	1.0	0.0	15	0
GOBP_REGULATION_OF_GLYCOGEN_CATABOLIC_PROCESS	1.0	0.0	5	0
GOBP_DISACCHARIDE_METABOLIC_PROCESS	1.0	0.0	12	0
GOBP_MEMBRANE_DEPOLARIZATION_DURING_SA_NODE_CELL_ACTION_POTENTIAL	1.0	0.0	5	0
GOBP_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION	1.0	0.0	7	0
GOBP_FRUCTOSE_METABOLIC_PROCESS	1.0	0.0	13	0
GOBP_PURKINJE_MYOCYTE_TO_VENTRICULAR_CARDIAC_MUSCLE_CELL_SIGNALING	1.0	0.0	6	0
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_SIGNALING	1.0	0.0	7	0
GOBP_FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS	1.0	0.0	11	0
GOBP_FRUCTOSE_2_6_BISPHOSPHATE_METABOLIC_PROCESS	1.0	0.0	4	0
GOBP_GLUCOSE_CATABOLIC_PROCESS	1.0	0.0	22	0
GOBP_UDP_GLUCOSE_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_GALACTOSE_METABOLIC_PROCESS	1.0	0.0	9	0
GOBP_INOSITOL_METABOLIC_PROCESS	1.0	0.0	11	0
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS	1.0	0.0	32	0
GOBP_GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS	1.0	0.0	26	0
GOBP_EOSINOPHIL_MIGRATION	1.0	0.0	32	0
GOBP_GROWTH_PLATE_CARTILAGE_CHONDROCYTE_DIFFERENTIATION	1.0	0.0	10	0
GOBP_OSTEOCLAST_FUSION	1.0	0.0	6	0
GOBP_LAMELLIPODIUM_MORPHOGENESIS	1.0	0.0	17	0
GOBP_ETHANOL_CATABOLIC_PROCESS	1.0	0.0	12	0
GOBP_ETHANOL_OXIDATION	1.0	0.0	8	0
GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT	1.0	0.0	15	0
GOBP_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	1.0	0.0	11	0
GOBP_AMMONIUM_TRANSMEMBRANE_TRANSPORT	1.0	0.0	12	0
GOBP_RESPONSE_TO_CELL_CYCLE_CHECKPOINT_SIGNALING	1.0	0.0	6	0
GOBP_MICROTUBULE_ANCHORING_AT_MICROTUBULE_ORGANIZING_CENTER	1.0	0.0	14	0
GOBP_CELLULAR_GLUCAN_METABOLIC_PROCESS	1.0	0.0	67	0
GOBP_ETHANOL_METABOLIC_PROCESS	1.0	0.0	20	0
GOBP_MINUS_END_DIRECTED_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	1.0	0.0	5	0
GOBP_BLOOD_COAGULATION_FIBRIN_CLOT_FORMATION	1.0	0.0	15	0
GOBP_PROTEIN_ACTIVATION_CASCADE	1.0	0.0	18	0
GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS	1.0	0.0	14	0
GOBP_SULFUR_COMPOUND_TRANSPORT	1.0	0.0	54	0
GOBP_RESCUE_OF_STALLED_RIBOSOME	1.0	0.0	6	0
GOBP_MODIFIED_AMINO_ACID_TRANSPORT	1.0	0.0	49	0
GOBP_ACETYL_COA_METABOLIC_PROCESS	1.0	0.0	32	0
GOBP_ACETYL_COA_BIOSYNTHETIC_PROCESS	1.0	0.0	17	0
GOBP_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	1.0	0.0	65	0
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	1.0	0.0	29	0
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	1.0	0.0	8	0
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	1.0	0.0	34	0
GOBP_NEUTROPHIL_EXTRAVASATION	1.0	0.0	11	0
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	1.0	0.0	61	0
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE	1.0	0.0	77	0
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_MITOCHONDRION	1.0	0.0	5	0
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	1.0	0.0	40	0
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE	1.0	0.0	41	0
GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	1.0	0.0	16	0
GOBP_OXYGEN_METABOLIC_PROCESS	1.0	0.0	6	0
GOBP_UDP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	1.0	0.0	14	0
GOBP_UDP_N_ACETYLGLUCOSAMINE_BIOSYNTHETIC_PROCESS	1.0	0.0	9	0
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	1.0	0.0	55	0
GOBP_N_ACETYLNEURAMINATE_METABOLIC_PROCESS	1.0	0.0	12	0
GOBP_URONIC_ACID_METABOLIC_PROCESS	1.0	0.0	26	0
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_1_PRODUCTION	1.0	0.0	6	0
GOBP_TERMINAL_BUTTON_ORGANIZATION	1.0	0.0	6	0
GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT	1.0	0.0	14	0
GOBP_FIBROBLAST_ACTIVATION	1.0	0.0	13	0
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	1.0	0.0	15	0
GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	1.0	0.0	30	0
GOBP_MULTINUCLEAR_OSTEOCLAST_DIFFERENTIATION	1.0	0.0	8	0
GOBP_L_HISTIDINE_TRANSMEMBRANE_TRANSPORT	1.0	0.0	5	0
GOBP_PRIMITIVE_STREAK_FORMATION	1.0	0.0	10	0
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	1.0	0.0	31	0
GOBP_NORADRENERGIC_NEURON_DEVELOPMENT	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	1.0	0.0	10	0
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	1.0	0.0	22	0
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	1.0	0.0	13	0
GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	1.0	0.0	20	0
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	1.0	0.0	27	0
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	1.0	0.0	45	0
GOBP_NEGATIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_GLOMERULUS_DEVELOPMENT	1.0	0.0	5	0
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_URETERIC_BUD_MORPHOGENESIS	1.0	0.0	21	0
GOBP_REGULATION_OF_PANCREATIC_JUICE_SECRETION	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_KIDNEY_DEVELOPMENT	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_KIDNEY_DEVELOPMENT	1.0	0.0	11	0
GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT	1.0	0.0	33	0
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	1.0	0.0	36	0
