ontology	P	Beta	genes_in_set	overlapping_genes
GOCC_PRC1_COMPLEX	1.0	0.0	16	0
GOCC_ESC_E_Z_COMPLEX	1.0	0.0	9	0
GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX	1.0	0.0	58	0
GOCC_BRAHMA_COMPLEX	1.0	0.0	14	0
GOCC_MON1_CCZ1_COMPLEX	1.0	0.0	4	0
GOBP_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	1.0	0.0	12	0
GOCC_AXON_HILLOCK	1.0	0.0	7	0
GOCC_COMPACT_MYELIN	1.0	0.0	13	0
GOCC_CLATHRIN_SCULPTED_MONOAMINE_TRANSPORT_VESICLE	1.0	0.0	5	0
GOCC_CYTOCHROME_COMPLEX	1.0	0.0	34	0
GOCC_SPERM_HEAD	1.0	0.0	16	0
GOCC_INFLAMMASOME_COMPLEX	1.0	0.0	16	0
GOCC_GATOR2_COMPLEX	1.0	0.0	5	0
GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	1.0	0.0	280	0
GOBP_ALLANTOIN_METABOLIC_PROCESS	1.0	0.0	9	0
GOCC_MICOS_COMPLEX	1.0	0.0	6	0
GOCC_CLATHRIN_SCULPTED_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT_VESICLE	1.0	0.0	8	0
GOCC_CORTICAL_GRANULE	1.0	0.0	5	0
GOCC_CLATHRIN_SCULPTED_VESICLE	1.0	0.0	12	0
GOCC_CELL_POLE	1.0	0.0	7	0
GOCC_STEREOCILIUM_MEMBRANE	1.0	0.0	4	0
GOCC_CILIARY_MEMBRANE	1.0	0.0	74	0
GOCC_KINOCILIUM	1.0	0.0	10	0
GOCC_INHIBITORY_SYNAPSE	1.0	0.0	19	0
GOBP_MITOCHONDRIAL_FISSION	1.0	0.0	37	0
GOCC_RECYCLING_ENDOSOME_MEMBRANE	1.0	0.0	96	0
GOCC_RECYCLING_ENDOSOME	1.0	0.0	186	0
GOCC_CELL_TIP	1.0	0.0	5	0
GOBP_PEPTIDOGLYCAN_METABOLIC_PROCESS	1.0	0.0	6	0
GOCC_CYTOSKELETON_OF_PRESYNAPTIC_ACTIVE_ZONE	1.0	0.0	8	0
GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	1.0	0.0	66	0
GOCC_SIGNAL_RECOGNITION_PARTICLE	1.0	0.0	6	0
GOCC_PERINUCLEAR_REGION_OF_CYTOPLASM	1.0	0.0	688	0
GOCC_TIGHT_JUNCTION	1.0	0.0	125	0
GOCC_SET1C_COMPASS_COMPLEX	1.0	0.0	13	0
GOCC_SHELTERIN_COMPLEX	1.0	0.0	6	0
GOCC_TRANSCRIPTION_EXPORT_COMPLEX_2	1.0	0.0	5	0
GOCC_CATALYTIC_STEP_2_SPLICEOSOME	1.0	0.0	84	0
GOCC_CATALYTIC_STEP_1_SPLICEOSOME	1.0	0.0	11	0
GOCC_PRECATALYTIC_SPLICEOSOME	1.0	0.0	49	0
GOCC_PRESPLICEOSOME	1.0	0.0	16	0
GOCC_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME	1.0	0.0	30	0
GOCC_TRANSLATION_PREINITIATION_COMPLEX	1.0	0.0	18	0
GOCC_ENDOPLASMIC_RETICULUM_EXIT_SITE	1.0	0.0	31	0
GOCC_CONTRACTILE_RING	1.0	0.0	10	0
GOCC_CRD_MEDIATED_MRNA_STABILITY_COMPLEX	1.0	0.0	6	0
GOCC_CELL_BODY_FIBER	1.0	0.0	6	0
GOCC_SIN3_TYPE_COMPLEX	1.0	0.0	21	0
GOCC_TERTIARY_GRANULE_MEMBRANE	1.0	0.0	70	0
GOCC_TERTIARY_GRANULE	1.0	0.0	159	0
GOCC_H3_HISTONE_ACETYLTRANSFERASE_COMPLEX	1.0	0.0	8	0
GOCC_GAMMA_SECRETASE_COMPLEX	1.0	0.0	7	0
GOCC_PRE_SNORNP_COMPLEX	1.0	0.0	7	0
GOCC_FHF_COMPLEX	1.0	0.0	4	0
GOCC_HAUS_COMPLEX	1.0	0.0	8	0
GOCC_RISC_LOADING_COMPLEX	1.0	0.0	8	0
GOCC_BRISC_COMPLEX	1.0	0.0	4	0
GOCC_BRCA1_C_COMPLEX	1.0	0.0	5	0
GOCC_BRCA1_A_COMPLEX	1.0	0.0	6	0
GOCC_RESPIRASOME	1.0	0.0	84	0
GOCC_SAGA_TYPE_COMPLEX	1.0	0.0	35	0
GOCC_NONHOMOLOGOUS_END_JOINING_COMPLEX	1.0	0.0	7	0
GOCC_EXOCYTIC_VESICLE	1.0	0.0	215	0
GOCC_ACTIVIN_RECEPTOR_COMPLEX	1.0	0.0	6	0
GOCC_PORE_COMPLEX	1.0	0.0	25	0
GOCC_LIPOPOLYSACCHARIDE_RECEPTOR_COMPLEX	1.0	0.0	4	0
GOCC_DENDRITIC_SPINE_HEAD	1.0	0.0	8	0
GOCC_DENDRITIC_SPINE_NECK	1.0	0.0	5	0
GOCC_ENDOPLASMIC_RETICULUM_QUALITY_CONTROL_COMPARTMENT	1.0	0.0	23	0
GOBP_RETROGRADE_TRANSPORT_VESICLE_RECYCLING_WITHIN_GOLGI	1.0	0.0	9	0
GOCC_NEURON_PROJECTION_TERMINUS	1.0	0.0	126	0
GOCC_CALYX_OF_HELD	1.0	0.0	18	0
GOCC_MAIN_AXON	1.0	0.0	64	0
GOCC_DENTATE_GYRUS_MOSSY_FIBER	1.0	0.0	6	0
GOBP_RESPONSE_TO_OXYGEN_RADICAL	1.0	0.0	24	0
GOCC_CELL_BODY_MEMBRANE	1.0	0.0	32	0
GOBP_PROTEIN_DENEDDYLATION	1.0	0.0	11	0
GOBP_FORMATION_OF_QUADRUPLE_SL_U4_U5_U6_SNRNP	1.0	0.0	0	0
GOCC_DENDRITIC_GROWTH_CONE	1.0	0.0	9	0
GOCC_DENDRITE_TERMINUS	1.0	0.0	13	0
GOCC_MITOCHONDRIA_ASSOCIATED_ENDOPLASMIC_RETICULUM_MEMBRANE	1.0	0.0	21	0
GOCC_ORGANELLE_MEMBRANE_CONTACT_SITE	1.0	0.0	43	0
GOCC_JUXTAPARANODE_REGION_OF_AXON	1.0	0.0	10	0
GOCC_CYTOLYTIC_GRANULE	1.0	0.0	13	0
GOCC_NUCLEAR_REPLICATION_FORK	1.0	0.0	34	0
GOCC_TRNA_METHYLTRANSFERASE_COMPLEX	1.0	0.0	7	0
GOCC_APICAL_JUNCTION_COMPLEX	1.0	0.0	141	0
GOCC_CONTRACTILE_FIBER	1.0	0.0	238	0
GOCC_LAMININ_COMPLEX	1.0	0.0	9	0
GOCC_RECEPTOR_COMPLEX	1.0	0.0	393	0
GOCC_SCHMIDT_LANTERMAN_INCISURE	1.0	0.0	10	0
GOCC_PINOSOME	1.0	0.0	5	0
GOCC_RIBOSOMAL_SUBUNIT	1.0	0.0	175	0
GOCC_NSL_COMPLEX	1.0	0.0	11	0
GOCC_NUCLEAR_PORE_CENTRAL_TRANSPORT_CHANNEL	1.0	0.0	6	0
GOCC_INTERCELLULAR_CANALICULUS	1.0	0.0	6	0
GOCC_POLE_PLASM	1.0	0.0	23	0
GOCC_PHAGOCYTIC_VESICLE	1.0	0.0	136	0
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE	1.0	0.0	88	0
GOCC_MRNA_EDITING_COMPLEX	1.0	0.0	14	0
GOCC_RESPIRATORY_CHAIN_COMPLEX_IV	1.0	0.0	23	0
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_COUPLING_FACTOR_F_O	1.0	0.0	0	0
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_CATALYTIC_CORE_F_1	1.0	0.0	0	0
GOCC_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX	1.0	0.0	0	0
GOCC_OXOGLUTARATE_DEHYDROGENASE_COMPLEX	1.0	0.0	5	0
GOCC_DIHYDROLIPOYL_DEHYDROGENASE_COMPLEX	1.0	0.0	9	0
GOCC_TRICARBOXYLIC_ACID_CYCLE_ENZYME_COMPLEX	1.0	0.0	16	0
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	1.0	0.0	71	0
GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS	1.0	0.0	18	0
GOCC_APICAL_CORTEX	1.0	0.0	9	0
GOCC_INTERCELLULAR_BRIDGE	1.0	0.0	83	0
GOCC_PRONUCLEUS	1.0	0.0	13	0
GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON	1.0	0.0	233	0
GOCC_KERATIN_FILAMENT	1.0	0.0	95	0
GOCC_CHITOSOME	1.0	0.0	21	0
GOBP_DEADENYLATION_DEPENDENT_DECAPPING_OF_NUCLEAR_TRANSCRIBED_MRNA	1.0	0.0	9	0
GOCC_AUTOLYSOSOME	1.0	0.0	12	0
GOCC_AMPHISOME	1.0	0.0	13	0
GOCC_MLL3_4_COMPLEX	1.0	0.0	11	0
GOCC_MLL1_2_COMPLEX	1.0	0.0	31	0
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	1.0	0.0	17	0
GOCC_BASAL_CORTEX	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	1.0	0.0	14	0
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	1.0	0.0	6	0
GOBP_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	1.0	0.0	40	0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM	1.0	0.0	6	0
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CILIUM	1.0	0.0	10	0
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	1.0	0.0	103	0
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	1.0	0.0	60	0
GOBP_PROTEIN_LOCALIZATION_TO_PHOTORECEPTOR_OUTER_SEGMENT	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_EXOSOMAL_SECRETION	1.0	0.0	15	0
GOBP_REGULATION_OF_EXOSOMAL_SECRETION	1.0	0.0	18	0
GOBP_MEIOTIC_CELL_CYCLE_PROCESS_INVOLVED_IN_OOCYTE_MATURATION	1.0	0.0	6	0
GOBP_REGULATION_OF_PROTEIN_TARGETING	1.0	0.0	72	0
GOBP_REGULATION_OF_MEMBRANE_TUBULATION	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	1.0	0.0	37	0
GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	1.0	0.0	22	0
GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM	1.0	0.0	33	0
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT	1.0	0.0	26	0
GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS	1.0	0.0	92	0
GOBP_LIPOSACCHARIDE_METABOLIC_PROCESS	1.0	0.0	102	0
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CYTOKINESIS	1.0	0.0	7	0
GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_MEMBRANE	1.0	0.0	11	0
GOBP_REGULATION_OF_TORC1_SIGNALING	1.0	0.0	42	0
GOBP_POSITIVE_REGULATION_OF_CELL_MATURATION	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_CELL_MATURATION	1.0	0.0	8	0
GOBP_REGULATION_OF_CELL_MATURATION	1.0	0.0	21	0
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.0	0.0	15	0
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.0	0.0	16	0
GOBP_CORNIFIED_ENVELOPE_ASSEMBLY	1.0	0.0	6	0
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.0	0.0	37	0
GOBP_REGULATION_OF_ATP_METABOLIC_PROCESS	1.0	0.0	63	0
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	1.0	0.0	7	0
GOBP_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	1.0	0.0	33	0
GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_ELONGATION	1.0	0.0	4	0
GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION	1.0	0.0	7	0
GOBP_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION	1.0	0.0	8	0
GOBP_REGULATION_OF_AEROBIC_RESPIRATION	1.0	0.0	29	0
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS	1.0	0.0	108	0
GOBP_MESONEPHROS_DEVELOPMENT	1.0	0.0	102	0
GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	1.0	0.0	4	0
GOBP_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	1.0	0.0	20	0
GOBP_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	1.0	0.0	11	0
GOBP_REGULATION_OF_SPROUTING_ANGIOGENESIS	1.0	0.0	37	0
GOBP_REGULATION_OF_COMPLEMENT_DEPENDENT_CYTOTOXICITY	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSPORT	1.0	0.0	12	0
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT	1.0	0.0	25	0
GOBP_POSITIVE_REGULATION_OF_DNA_CATABOLIC_PROCESS	1.0	0.0	6	0
GOBP_REGULATION_OF_DNA_CATABOLIC_PROCESS	1.0	0.0	12	0
GOBP_REGULATION_OF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY	1.0	0.0	6	0
GOBP_PROTEIN_LOCALIZATION_TO_CYTOPLASMIC_STRESS_GRANULE	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	1.0	0.0	12	0
GOBP_POSITIVE_REGULATION_OF_GAP_JUNCTION_ASSEMBLY	1.0	0.0	7	0
GOBP_REGULATION_OF_GAP_JUNCTION_ASSEMBLY	1.0	0.0	10	0
GOBP_REGULATION_OF_HISTAMINE_SECRETION_BY_MAST_CELL	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_ATP_METABOLIC_PROCESS	1.0	0.0	17	0
GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS	1.0	0.0	12	0
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	1.0	0.0	8	0
GOBP_RESPONSE_TO_GLYCOSIDE	1.0	0.0	6	0
GOBP_REGULATION_OF_POTASSIUM_ION_IMPORT	1.0	0.0	4	0
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	1.0	0.0	11	0
GOBP_MULTI_CILIATED_EPITHELIAL_CELL_DIFFERENTIATION	1.0	0.0	8	0
GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY	1.0	0.0	23	0
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	1.0	0.0	12	0
GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	1.0	0.0	17	0
GOBP_MELANOSOME_ASSEMBLY	1.0	0.0	19	0
GOBP_REGULATION_OF_ENDODERMAL_CELL_DIFFERENTIATION	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	1.0	0.0	6	0
GOBP_INNER_CELL_MASS_CELL_PROLIFERATION	1.0	0.0	13	0
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_DEATH	1.0	0.0	18	0
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	1.0	0.0	56	0
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.0	0.0	158	0
GOBP_NEURAL_PLATE_MORPHOGENESIS	1.0	0.0	5	0
GOBP_NEURAL_PLATE_DEVELOPMENT	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	1.0	0.0	6	0
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	1.0	0.0	35	0
GOBP_REGULATION_OF_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY	1.0	0.0	4	0
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT	1.0	0.0	39	0
GOBP_REGULATION_OF_MITOCHONDRIAL_TRANSCRIPTION	1.0	0.0	4	0
GOBP_PROTEIN_LOCALIZATION_TO_CONDENSED_CHROMOSOME	1.0	0.0	17	0
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	1.0	0.0	100	0
GOBP_POSITIVE_REGULATION_OF_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	7	0
GOBP_REGULATION_OF_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.0	0.0	9	0
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_MEMBRANE	1.0	0.0	5	0
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	1.0	0.0	25	0
GOBP_REGULATION_OF_GLUTAMATE_SECRETION_NEUROTRANSMISSION	1.0	0.0	5	0
GOBP_REGULATION_OF_HEXOKINASE_ACTIVITY	1.0	0.0	8	0
GOBP_CELLULAR_RESPONSE_TO_BILE_ACID	1.0	0.0	5	0
GOBP_RESPONSE_TO_BILE_ACID	1.0	0.0	7	0
GOBP_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	1.0	0.0	49	0
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEAR_BODY	1.0	0.0	12	0
GOBP_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION	1.0	0.0	5	0
GOBP_REGULATION_OF_HOMOPHILIC_CELL_ADHESION	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.0	0.0	4	0
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	1.0	0.0	5	0
GOBP_INNER_CELL_MASS_CELL_DIFFERENTIATION	1.0	0.0	8	0
GOBP_BLASTOCYST_GROWTH	1.0	0.0	20	0
GOBP_PROTEIN_LOCALIZATION_TO_BASOLATERAL_PLASMA_MEMBRANE	1.0	0.0	8	0
GOBP_REGULATION_OF_GOLGI_ORGANIZATION	1.0	0.0	16	0
GOBP_RESPONSE_TO_DOPAMINE	1.0	0.0	85	0
GOBP_POSITIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	1.0	0.0	4	0
GOBP_REGULATION_OF_PROTEIN_FOLDING	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	1.0	0.0	89	0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	1.0	0.0	25	0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION	1.0	0.0	28	0
GOBP_REGULATION_OF_PROTEIN_MATURATION	1.0	0.0	67	0
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1.0	0.0	44	0
GOBP_NEGATIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1.0	0.0	24	0
GOBP_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	1.0	0.0	125	0
GOBP_POSITIVE_REGULATION_OF_HEXOKINASE_ACTIVITY	1.0	0.0	4	0
GOBP_NEGATIVE_REGULATION_OF_HEXOKINASE_ACTIVITY	1.0	0.0	4	0
GOBP_NEGATIVE_REGULATION_OF_HYPOXIA_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1.0	0.0	6	0
GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION	1.0	0.0	18	0
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	1.0	0.0	48	0
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	1.0	0.0	8	0
GOBP_REGULATION_OF_TELOMERE_CAPPING	1.0	0.0	26	0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	1.0	0.0	5	0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	1.0	0.0	5	0
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE	1.0	0.0	11	0
GOBP_POSITIVE_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION	1.0	0.0	5	0
GOBP_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION	1.0	0.0	12	0
GOBP_RESPONSE_TO_FORSKOLIN	1.0	0.0	13	0
GOBP_POSITIVE_REGULATION_OF_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION	1.0	0.0	4	0
GOBP_POSITIVE_REGULATION_OF_ERAD_PATHWAY	1.0	0.0	14	0
GOBP_NEGATIVE_REGULATION_OF_ERAD_PATHWAY	1.0	0.0	6	0
GOBP_REGULATION_OF_ERAD_PATHWAY	1.0	0.0	20	0
GOBP_POSITIVE_REGULATION_OF_TORC1_SIGNALING	1.0	0.0	22	0
GOBP_NEGATIVE_REGULATION_OF_TORC1_SIGNALING	1.0	0.0	20	0
GOBP_POSITIVE_REGULATION_OF_BASEMENT_MEMBRANE_ASSEMBLY_INVOLVED_IN_EMBRYONIC_BODY_MORPHOGENESIS	1.0	0.0	5	0
GOBP_REGULATION_OF_BILE_ACID_METABOLIC_PROCESS	1.0	0.0	14	0
GOBP_PERICYTE_CELL_DIFFERENTIATION	1.0	0.0	11	0
GOBP_REGULATION_OF_PYRUVATE_DEHYDROGENASE_ACTIVITY	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	1.0	0.0	9	0
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_DEPOLARIZATION	1.0	0.0	7	0
GOBP_POSITIVE_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT	1.0	0.0	8	0
GOBP_REGULATION_OF_ADIPOSE_TISSUE_DEVELOPMENT	1.0	0.0	11	0
GOBP_AXONEMAL_CENTRAL_APPARATUS_ASSEMBLY	1.0	0.0	5	0
GOBP_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL	1.0	0.0	13	0
GOBP_MICROGLIAL_CELL_MIGRATION	1.0	0.0	8	0
GOBP_RESPONSE_TO_VASOPRESSIN	1.0	0.0	8	0
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_CAPPING	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_SENSORY_PERCEPTION_OF_PAIN	1.0	0.0	4	0
GOBP_POSITIVE_REGULATION_OF_TELOMERE_CAPPING	1.0	0.0	17	0
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	1.0	0.0	25	0
GOBP_L_ALANINE_TRANSMEMBRANE_TRANSPORT	1.0	0.0	5	0
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_BINDING	1.0	0.0	6	0
GOBP_REGULATION_OF_MICROTUBULE_BINDING	1.0	0.0	10	0
GOBP_POSITIVE_REGULATION_OF_TORC2_SIGNALING	1.0	0.0	5	0
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE	1.0	0.0	19	0
GOBP_REGULATION_OF_LIPOPHAGY	1.0	0.0	5	0
GOBP_PROTEIN_LOCALIZATION_TO_CILIARY_TRANSITION_ZONE	1.0	0.0	8	0
GOBP_REGULATION_OF_INTESTINAL_ABSORPTION	1.0	0.0	12	0
GOBP_NEGATIVE_REGULATION_OF_MATRIX_METALLOPEPTIDASE_SECRETION	1.0	0.0	1	0
GOBP_REGULATION_OF_MATRIX_METALLOPEPTIDASE_SECRETION	1.0	0.0	5	0
GOBP_REGULATION_OF_T_CIRCLE_FORMATION	1.0	0.0	7	0
GOBP_NEGATIVE_REGULATION_OF_TUBULIN_DEACETYLATION	1.0	0.0	6	0
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	1.0	0.0	88	0
GOBP_REGULATION_OF_GTP_BINDING	1.0	0.0	13	0
GOBP_REGULATION_OF_XENOPHAGY	1.0	0.0	8	0
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	1.0	0.0	41	0
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	1.0	0.0	13	0
GOBP_REGULATION_OF_NEUROMUSCULAR_JUNCTION_DEVELOPMENT	1.0	0.0	8	0
GOBP_RESPONSE_TO_L_PHENYLALANINE_DERIVATIVE	1.0	0.0	5	0
GOBP_RESPONSE_TO_SODIUM_PHOSPHATE	1.0	0.0	8	0
GOBP_ENDOPLASMIC_RETICULUM_MANNOSE_TRIMMING	1.0	0.0	13	0
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	1.0	0.0	66	0
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	1.0	0.0	26	0
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	1.0	0.0	125	0
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	1.0	0.0	37	0
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	1.0	0.0	59	0
